image_name,confidence,IoU
IMG_20180723_123254.jpg,0.9402927756309509,0.9636029005050659
IMG_20180724_121206.jpg,0.44592413306236267,0.539201557636261
IMG_20180714_103537.jpg,0.9366855025291443,0.9501120448112488
IMG_20180721_090151.jpg,0.6537616848945618,0.8158897757530212
IMG_20180719_141917.jpg,0.8844505548477173,0.9156309366226196
IMG_20180719_125126.jpg,0.9497341513633728,0.9296271800994873
IMG_20180721_090927.jpg,0.44396084547042847,0.4311024248600006
IMG_20100101_021624.jpg,0.9397542476654053,0.8748108148574829
IMG_20180725_114304.jpg,0.8923340439796448,0.947182297706604
IMG_20180723_122546.jpg,0.9015517234802246,0.863707959651947
IMG_20180724_123854.jpg,0.9307504892349243,0.7550819516181946
IMG_20180724_130100.jpg,0.9248133301734924,0.8547066450119019
IMG_20100101_033337.jpg,0.943143904209137,0.9612371325492859
IMG_20180719_143723.jpg,0.8930904269218445,0.9107488393783569
IMG_20180811_083610.jpg,0.0,0.0
IMG_20180724_121053.jpg,0.9398762583732605,0.8687666058540344
IMG_20180717_122331.jpg,0.9281278252601624,0.0
IMG_20100101_031404.jpg,0.9550771713256836,0.9132694602012634
IMG_20180726_122312.jpg,0.8751430511474609,0.8167389631271362
IMG_20180725_120143.jpg,0.0,0.0
IMG_20180714_102511.jpg,0.9324586987495422,0.8605247139930725
IMG_20180724_150758.jpg,0.9430605173110962,0.8458201885223389
IMG_20180723_123915.jpg,0.9420825242996216,0.8649078607559204
IMG_20180810_092957.jpg,0.8841309547424316,0.5529347062110901
IMG_20100101_033101.jpg,0.9474285840988159,0.8030551075935364
IMG_20180714_102857.jpg,0.8601468205451965,0.7862843871116638
IMG_20180725_121940.jpg,0.9159976243972778,0.880952000617981
IMG_20180726_122652.jpg,0.923764169216156,0.9478843808174133
IMG_20180810_092151.jpg,0.8980380296707153,0.8829096555709839
IMG_20100101_031805.jpg,0.9336565136909485,0.9260420799255371
IMG_20180723_144939.jpg,0.7892190217971802,0.7224953174591064
IMG_1246.jpg,0.909518837928772,0.8974592685699463
IMG_20180720_142731.jpg,0.9494298100471497,0.9704940915107727
IMG_20100101_033559.jpg,0.9111211895942688,0.8250036835670471
IMG_20180725_120338.jpg,0.910180926322937,0.935072124004364
IMG_20180714_103949.jpg,0.9111800193786621,0.8757531642913818
IMG_20180714_102729.jpg,0.9239467978477478,0.8366464376449585
IMG_20100101_032415.jpg,0.9050989747047424,0.8398039937019348
IMG_20180723_124655.jpg,0.6810995936393738,0.0
IMG_20180810_092905.jpg,0.9549440741539001,0.9373022317886353
IMG_20100101_032219.jpg,0.7004492878913879,0.9161635041236877
IMG_20180723_124904.jpg,0.3874455690383911,0.8422073721885681
IMG_20180713_105001.jpg,0.9268286824226379,0.6336717009544373
IMG_20180719_124651.jpg,0.8862000703811646,0.550419270992279
IMG_20180725_142219.jpg,0.8988631367683411,0.9221130013465881
IMG_20180811_084336.jpg,0.9175424575805664,0.9154533743858337
IMG_20180810_093037.jpg,0.9580587148666382,0.9128733277320862
IMG_20180723_123939.jpg,0.919406533241272,0.9468247294425964
IMG_20100101_022648.jpg,0.9498800039291382,0.8779979944229126
IMG_20100101_033158.jpg,0.5614702701568604,0.4363867938518524
IMG_20180720_142509.jpg,0.9405628442764282,0.913214385509491
IMG_20100101_030359.jpg,0.9092510342597961,0.852531909942627
IMG_20180723_122303.jpg,0.3876335620880127,0.0
IMG_20180713_110324.jpg,0.47661176323890686,0.0
IMG_20180723_123106.jpg,0.8809333443641663,0.8513529896736145
IMG_20180720_142558.jpg,0.9471635818481445,0.7950121760368347
IMG_20180723_124006.jpg,0.7360935211181641,0.6986574530601501
IMG_20180811_083617.jpg,0.4262784719467163,0.7244124412536621
IMG_20180723_145121.jpg,0.9551011919975281,0.9375081062316895
IMG_20180721_091635.jpg,0.9520907998085022,0.5930414795875549
IMG_20180721_090336.jpg,0.9170240759849548,0.4548746347427368
IMG_20180724_121832.jpg,0.9329255819320679,0.9250784516334534
IMG_20180723_145744.jpg,0.9280422925949097,0.8338457942008972
IMG_1240.jpg,0.9585224390029907,0.9282874464988708
IMG_20180718_105313.jpg,0.8811149001121521,0.5983882546424866
IMG_20180724_120909.jpg,0.920798122882843,0.8896686434745789
IMG_1251.jpg,0.8588658571243286,0.8337196111679077
IMG_20180810_092230.jpg,0.9206675291061401,0.8213829398155212
IMG_20180720_142545.jpg,0.8811153173446655,0.8401826024055481
IMG_1244.jpg,0.9267225861549377,0.7519960403442383
IMG_20180724_121957.jpg,0.0,0.0
IMG_20100101_032317.jpg,0.9503711462020874,0.9286395311355591
IMG_20180719_143637.jpg,0.7787206172943115,0.8279578685760498
