image_name,confidence,IoU
IMG_20180723_123254.jpg,0.9321990609169006,0.9517843723297119
IMG_20180724_121206.jpg,0.0,0.0
IMG_20180714_103537.jpg,0.926429033279419,0.9709001183509827
IMG_20180721_090151.jpg,0.3672710359096527,0.7940478920936584
IMG_20180719_141917.jpg,0.35874590277671814,0.7946199774742126
IMG_20180719_125126.jpg,0.9459344744682312,0.9263639450073242
IMG_20180721_090927.jpg,0.33177417516708374,0.46146443486213684
IMG_20100101_021624.jpg,0.9402989149093628,0.8884909749031067
IMG_20180725_114304.jpg,0.9107868671417236,0.929060697555542
IMG_20180723_122546.jpg,0.874976634979248,0.832530677318573
IMG_20180724_123854.jpg,0.9211397767066956,0.7700996994972229
IMG_20180724_130100.jpg,0.88713538646698,0.744336724281311
IMG_20100101_033337.jpg,0.9243420958518982,0.929172694683075
IMG_20180719_143723.jpg,0.8949280977249146,0.9182365536689758
IMG_20180811_083610.jpg,0.447622686624527,0.7280814051628113
IMG_20180724_121053.jpg,0.9406788945198059,0.9155446887016296
IMG_20180717_122331.jpg,0.8787555694580078,0.0
IMG_20100101_031404.jpg,0.9462021589279175,0.9498814940452576
IMG_20180726_122312.jpg,0.8929839134216309,0.8696476817131042
IMG_20180725_120143.jpg,0.0,0.0
IMG_20180714_102511.jpg,0.9270823001861572,0.8422247767448425
IMG_20180724_150758.jpg,0.9392715096473694,0.7952685952186584
IMG_20180723_123915.jpg,0.9311840534210205,0.8307629227638245
IMG_20180810_092957.jpg,0.9296320080757141,0.5564477443695068
IMG_20100101_033101.jpg,0.943996012210846,0.7940876483917236
IMG_20180714_102857.jpg,0.8878514766693115,0.8001154661178589
IMG_20180725_121940.jpg,0.9239710569381714,0.859807014465332
IMG_20180726_122652.jpg,0.9340773820877075,0.924899160861969
IMG_20180810_092151.jpg,0.5948105454444885,0.878086507320404
IMG_20100101_031805.jpg,0.9332681894302368,0.9203431010246277
IMG_20180723_144939.jpg,0.6431216597557068,0.0
IMG_1246.jpg,0.9014905095100403,0.9302533268928528
IMG_20180720_142731.jpg,0.9476417899131775,0.968896746635437
IMG_20100101_033559.jpg,0.9225425124168396,0.8496803045272827
IMG_20180725_120338.jpg,0.9218720197677612,0.8765232563018799
IMG_20180714_103949.jpg,0.8691515326499939,0.8228645920753479
IMG_20180714_102729.jpg,0.9324297904968262,0.7523161768913269
IMG_20100101_032415.jpg,0.851343035697937,0.8268974423408508
IMG_20180723_124655.jpg,0.5400744676589966,0.0
IMG_20180810_092905.jpg,0.9534371495246887,0.9155051112174988
IMG_20100101_032219.jpg,0.5847782492637634,0.8623347878456116
IMG_20180723_124904.jpg,0.0,0.0
IMG_20180713_105001.jpg,0.9250301718711853,0.7484374046325684
IMG_20180719_124651.jpg,0.7361142039299011,0.0
IMG_20180725_142219.jpg,0.9015587568283081,0.9059368968009949
IMG_20180811_084336.jpg,0.9120129346847534,0.9126654863357544
IMG_20180810_093037.jpg,0.9521321654319763,0.9353746175765991
IMG_20180723_123939.jpg,0.8961143493652344,0.8741547465324402
IMG_20100101_022648.jpg,0.9309779405593872,0.9024349451065063
IMG_20100101_033158.jpg,0.7382598519325256,0.7576494812965393
IMG_20180720_142509.jpg,0.9334479570388794,0.9550566673278809
IMG_20100101_030359.jpg,0.8954042792320251,0.8302405476570129
IMG_20180723_122303.jpg,0.0,0.0
IMG_20180713_110324.jpg,0.0,0.0
IMG_20180723_123106.jpg,0.9026213884353638,0.8128331899642944
IMG_20180720_142558.jpg,0.9366164207458496,0.8399229049682617
IMG_20180723_124006.jpg,0.8080568313598633,0.8586461544036865
IMG_20180811_083617.jpg,0.0,0.0
IMG_20180723_145121.jpg,0.9490352272987366,0.9103822708129883
IMG_20180721_091635.jpg,0.9032662510871887,0.6318848133087158
IMG_20180721_090336.jpg,0.9415758848190308,0.41681501269340515
IMG_20180724_121832.jpg,0.9238623976707458,0.9235202670097351
IMG_20180723_145744.jpg,0.9311303496360779,0.8572144508361816
IMG_1240.jpg,0.9452452659606934,0.9247449040412903
IMG_20180718_105313.jpg,0.8660933375358582,0.5932883024215698
IMG_20180724_120909.jpg,0.9028664231300354,0.8500177264213562
IMG_1251.jpg,0.8774540424346924,0.7718327641487122
IMG_20180810_092230.jpg,0.9356956481933594,0.888730525970459
IMG_20180720_142545.jpg,0.880705714225769,0.8048633933067322
IMG_1244.jpg,0.9296988248825073,0.7126914262771606
IMG_20180724_121957.jpg,0.25913986563682556,0.0
IMG_20100101_032317.jpg,0.9423013925552368,0.9291792511940002
IMG_20180719_143637.jpg,0.8139813542366028,0.7029227614402771
