image_name,confidence,IoU
IMG_20180723_123254.jpg,0.9386114478111267,0.9430232048034668
IMG_20180724_121206.jpg,0.6675379872322083,0.3972502052783966
IMG_20180714_103537.jpg,0.9386553168296814,0.9236001968383789
IMG_20180721_090151.jpg,0.0,0.0
IMG_20180719_141917.jpg,0.6804355978965759,0.3978711664676666
IMG_20180719_125126.jpg,0.9430838823318481,0.9129881858825684
IMG_20180721_090927.jpg,0.6385654211044312,0.8748971223831177
IMG_20100101_021624.jpg,0.9372264742851257,0.8881798386573792
IMG_20180725_114304.jpg,0.9050902128219604,0.8811511993408203
IMG_20180723_122546.jpg,0.8991364240646362,0.8044383525848389
IMG_20180724_123854.jpg,0.9296189546585083,0.8007925748825073
IMG_20180724_130100.jpg,0.8973203897476196,0.8749063611030579
IMG_20100101_033337.jpg,0.9488625526428223,0.9434619545936584
IMG_20180719_143723.jpg,0.8584566116333008,0.9264510273933411
IMG_20180811_083610.jpg,0.8466980457305908,0.846584141254425
IMG_20180724_121053.jpg,0.9165475368499756,0.8727006316184998
IMG_20180717_122331.jpg,0.8663491010665894,0.0
IMG_20100101_031404.jpg,0.956087052822113,0.965219259262085
IMG_20180726_122312.jpg,0.8801829814910889,0.801288902759552
IMG_20180725_120143.jpg,0.0,0.0
IMG_20180714_102511.jpg,0.8735941648483276,0.8583085536956787
IMG_20180724_150758.jpg,0.9241820573806763,0.7689844965934753
IMG_20180723_123915.jpg,0.9167702794075012,0.7884183526039124
IMG_20180810_092957.jpg,0.9132333397865295,0.5518991947174072
IMG_20100101_033101.jpg,0.9423025846481323,0.7943246960639954
IMG_20180714_102857.jpg,0.6452456712722778,0.7682682871818542
IMG_20180725_121940.jpg,0.9223498702049255,0.8876891136169434
IMG_20180726_122652.jpg,0.9288333654403687,0.9124912619590759
IMG_20180810_092151.jpg,0.8890276551246643,0.9402359127998352
IMG_20100101_031805.jpg,0.9489326477050781,0.9301617741584778
IMG_20180723_144939.jpg,0.0,0.0
IMG_1246.jpg,0.9212599396705627,0.873333752155304
IMG_20180720_142731.jpg,0.950411319732666,0.9612473845481873
IMG_20100101_033559.jpg,0.8037322759628296,0.7253980040550232
IMG_20180725_120338.jpg,0.9250830411911011,0.8591986894607544
IMG_20180714_103949.jpg,0.7852168679237366,0.8422161340713501
IMG_20180714_102729.jpg,0.901007354259491,0.8375497460365295
IMG_20100101_032415.jpg,0.8601294159889221,0.7988006472587585
IMG_20180723_124655.jpg,0.43247708678245544,0.0
IMG_20180810_092905.jpg,0.943838894367218,0.933359682559967
IMG_20100101_032219.jpg,0.6878382563591003,0.9475592374801636
IMG_20180723_124904.jpg,0.8932888507843018,0.8793291449546814
IMG_20180713_105001.jpg,0.8927708268165588,0.850985586643219
IMG_20180719_124651.jpg,0.8788170218467712,0.584800124168396
IMG_20180725_142219.jpg,0.8770180344581604,0.9153669476509094
IMG_20180811_084336.jpg,0.9044182896614075,0.9054821133613586
IMG_20180810_093037.jpg,0.9485257863998413,0.9741013646125793
IMG_20180723_123939.jpg,0.8715909719467163,0.9450341463088989
IMG_20100101_022648.jpg,0.9276096820831299,0.855708658695221
IMG_20100101_033158.jpg,0.844206690788269,0.24231107532978058
IMG_20180720_142509.jpg,0.9251993894577026,0.7907296419143677
IMG_20100101_030359.jpg,0.7706650495529175,0.6656996011734009
IMG_20180723_122303.jpg,0.45549294352531433,0.029785867780447006
IMG_20180713_110324.jpg,0.0,0.0
IMG_20180723_123106.jpg,0.8812309503555298,0.6556314826011658
IMG_20180720_142558.jpg,0.945854663848877,0.8468224406242371
IMG_20180723_124006.jpg,0.525238573551178,0.7113985419273376
IMG_20180811_083617.jpg,0.2892487347126007,0.22289147973060608
IMG_20180723_145121.jpg,0.9393186569213867,0.9170670509338379
IMG_20180721_091635.jpg,0.7753745317459106,0.8851180672645569
IMG_20180721_090336.jpg,0.9397221207618713,0.4444334805011749
IMG_20180724_121832.jpg,0.8979949951171875,0.8806493282318115
IMG_20180723_145744.jpg,0.9079246520996094,0.8345609903335571
IMG_1240.jpg,0.9503093957901001,0.9217970371246338
IMG_20180718_105313.jpg,0.8798076510429382,0.5694641470909119
IMG_20180724_120909.jpg,0.8032658696174622,0.0
IMG_1251.jpg,0.9239684343338013,0.9473649263381958
IMG_20180810_092230.jpg,0.8895726203918457,0.8444775342941284
IMG_20180720_142545.jpg,0.9012860655784607,0.8627626895904541
IMG_1244.jpg,0.8829671144485474,0.8160320520401001
IMG_20180724_121957.jpg,0.6809938549995422,0.8581047654151917
IMG_20100101_032317.jpg,0.9393701553344727,0.9128897786140442
IMG_20180719_143637.jpg,0.8653404712677002,0.8450286388397217
